site,date,start_hour,value,variable,units,quality,prelim,name 
2373,2020-03-25,18,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-25,19,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-25,20,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-25,21,0.0047,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-25,22,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-25,23,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,0,0.0065,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,1,0.0098,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,2,0.0124,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,4,0.0226,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,5,0.0289,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,6,0.0143,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,7,0.0113,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,8,0.0111,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,9,0.0079,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,10,0.0070,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,11,0.0051,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,12,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,13,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,14,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,15,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,16,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,17,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,18,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,19,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,20,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,21,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,22,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-26,23,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,0,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,1,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,4,0.0059,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,5,0.0078,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,6,0.0085,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,7,0.0072,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,8,0.0051,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,9,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,10,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,11,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,12,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,13,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,14,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,15,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,16,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,17,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,18,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,19,0.0029,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,20,0.0029,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,21,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,22,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-27,23,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,0,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,1,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,2,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,4,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,5,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,6,0.0095,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,7,0.0100,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,8,0.0072,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,9,0.0047,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,10,0.0071,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,11,0.0090,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,12,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,13,0.0070,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,14,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,15,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,16,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,17,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,18,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,19,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,20,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,21,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,22,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-28,23,0.0050,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,0,0.0083,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,1,0.0075,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,2,0.0064,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,4,0.0043,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,5,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,6,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,7,0.0049,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,8,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,9,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,10,0.0081,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,11,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,12,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,13,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,14,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,15,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,16,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,17,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,18,0.0049,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,19,0.0023,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,20,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,21,0.0039,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,22,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-29,23,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,0,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,1,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,2,0.0045,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,4,0.0057,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,5,0.0108,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,6,0.0131,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,7,0.0127,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,8,0.0070,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,9,0.0068,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,10,0.0107,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,11,0.0065,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,12,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,13,0.0024,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,14,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,15,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,16,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,17,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,18,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,19,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,20,0.0033,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,21,0.0041,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,22,0.0046,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-30,23,0.0049,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,0,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,1,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,2,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,4,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,5,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,6,0.0071,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,7,0.0091,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,8,0.0054,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,9,0.0056,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,10,0.0068,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,11,0.0063,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,12,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,13,0.0033,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,14,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,15,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,16,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,17,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,18,0.0018,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,19,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,20,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,21,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,22,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-03-31,23,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,0,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,1,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,2,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,4,0.0054,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,5,0.0075,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,6,0.0108,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,7,0.0124,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,8,0.0067,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,9,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,10,0.0044,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,11,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,12,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,13,0.0029,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,14,0.0025,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,15,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,16,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,17,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,18,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,19,0.0042,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,20,0.0060,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,21,0.0070,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,22,0.0104,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-01,23,0.0083,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,0,0.0075,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,1,0.0131,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,2,0.0127,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,4,0.0267,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,5,0.0280,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,6,0.0323,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,7,0.0174,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,8,0.0083,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,9,0.0062,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,10,0.0038,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,11,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,12,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,13,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,14,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,15,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,16,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,17,0.0026,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,18,0.0037,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,19,0.0040,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,20,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,21,0.0070,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,22,0.0078,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-02,23,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,0,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,1,0.0035,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,4,0.0083,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,5,0.0152,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,6,0.0150,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,7,0.0147,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,8,0.0124,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,9,0.0069,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,10,0.0064,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,11,0.0051,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,12,0.0036,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,13,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,14,0.0027,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,15,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,16,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,17,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,18,0.0034,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,19,0.0022,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,20,0.0031,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,21,0.0053,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,22,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-03,23,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-04,0,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,0,0.0010,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,1,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,2,0.0013,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,4,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,5,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,6,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,7,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,8,0.0019,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,9,0.0021,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,10,0.0020,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,11,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,12,0.0014,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,13,0.0014,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,14,0.0014,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,15,0.0014,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,16,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,17,0.0016,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,18,0.0030,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,19,0.0028,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,20,0.0032,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,21,0.0033,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
2373,2020-04-05,22,0.0041,NO2,Parts Per Million ( ppm ),0,y,San Francisco-Arkansas Street 
